
# Surface 0 of 1 surfaces

# Curve title: "filename using 1:2:5"

# Contour 0, label:     3.15
  41.8182  3.15 
  41.6005  3.15 
  39.347  3.15 

 -12.4461  3.15 
 -12.7273  3.15 
 -14.3188  3.15 
 -16.3636  3.15 
 -16.3689  3.15 
 -20  3.15 
 -20.6251  3.15 
 -23.6364  3.15 
 -27.2727  3.15 
 -29.2742  3.15 
 -30.9091  3.15 
 -32.7465  3.15 
 -34.5455  3.15 
 -34.8838  3.15 
 -36.5761  3.15 
 -38.1818  3.15 
 -38.8292  3.15 
 -41.8182  3.15 
 -45.4545  3.15 
 -47.6423  3.15 
 -49.0909  3.15 
 -52.7134  3.15 
 -52.7273  3.15 
 -55.2661  3.15 
 -56.3636  3.15 
 -56.7386  3.15 
 -58.0865  3.15 
 -60  3.15 
 -63.6364  3.15 
 -63.6502  3.15 
 -67.2727  3.15 
 -70.9091  3.15 
 -73.7749  3.15 
 -74.5455  3.15 
 -76.9749  3.15 
 -78.1818  3.15 
 -78.8066  3.15 
 -80.3592  3.15 
 -81.8182  3.15 
 -85.4545  3.15 
 -89.0909  3.15 
 -92.7273  3.15 
 -93.2205  3.15 
 -96.3636  3.15 
 -100  3.15 
 -100.555  3.15 
 -103.636  3.15 
 -105.769  3.15 
 -107.273  3.15 
 -110.909  3.15 
 -114.545  3.15 
 -117.874  3.15 
 -118.182  3.15 
 -121.818  3.15 
 -125.455  3.15 
 -129.091  3.15 
 -132.727  3.15 
 -136.364  3.15 
 -139.911  3.15 
 -140  3.15 
 -143.636  3.15 
 -147.273  3.15 
 -150.909  3.15 
 -154.545  3.15 
 -158.182  3.15 
 -158.541  3.15 
 -161.818  3.15 
 -165.455  3.15 
 -169.091  3.15 
 -170.2  3.15 
 -172.727  3.15 
 -176.364  3.15 
 -178.862  3.15 
 -180  3.15 

  167.912  3.15 
  166.631  3.15 
  165.455  3.15 
  165.029  3.15 
  162.43  3.15 
  161.818  3.15 
  158.182  3.15 
  158.136  3.15 
  154.545  3.15 
  153.08  3.15 
  150.909  3.15 
  150.841  3.15 
  149.824  3.15 
  148.988  3.15 
  147.273  3.15 
  145.9  3.15 
  143.636  3.15 
  140  3.15 
  139.887  3.15 
  136.364  3.15 
  133.092  3.15 
  132.727  3.15 
  131.38  3.15 
  131.132  3.15 
  130.903  3.15 
  129.091  3.15 
  125.455  3.15 
  125.174  3.15 
  121.818  3.15 
  118.182  3.15 
  115.337  3.15 
  114.545  3.15 
  111.988  3.15 
  111.31  3.15 
  111.937  3.15 
  110.909  3.15 
  109.61  3.15 
  107.273  3.15 
  103.636  3.15 
  100.266  3.15 
  100  3.15 
  96.3636  3.15 
  92.7273  3.15 
  92.5967  3.15 
  91.1301  3.15 
  91.3165  3.15 
  91.8268  3.15 
  89.0909  3.15 
  85.4545  3.15 
  83.9008  3.15 
  81.8182  3.15 
  78.1818  3.15 
  74.5455  3.15 
  73.2849  3.15 
  70.9091  3.15 
  70.6057  3.15 
  69.6129  3.15 
  69.2713  3.15 
  67.2727  3.15 
  65.6349  3.15 
  63.6364  3.15 
  60  3.15 
  56.3636  3.15 
  54.5404  3.15 
  52.7273  3.15 
  51.2648  3.15 
  50.3584  3.15 
  50.1185  3.15 
  49.0909  3.15 
  46.7907  3.15 
  45.4545  3.15 
  41.8182  3.15 
  38.1818  3.15 
  35.0248  3.15 
  34.5455  3.15 
  30.9091  3.15 
  30.8054  3.15 
  29.2025  3.15 
  28.1118  3.15 
  27.2727  3.15 
  25.1424  3.15 
  23.6364  3.15 
  20  3.15 
  16.3636  3.15 
  15.1759  3.15 
  12.7273  3.15 
  10.1795  3.15 
  9.09091  3.15 
  8.0955  3.15 
  6.486  3.15 
  5.45455  3.15 
  3.86078  3.15 
  1.81818  3.15 
 -1.81818  3.15 
 -3.65696  3.15 
 -5.45455  3.15 
 -9.09091  3.15 
 -9.86595  3.15 
 -12.4461  3.15 


# Contour 1, label:        3
  140  3 
  139.935  3 
  140  3 
  140.013  3 
  140  3 

 -141.35  3 
 -141.682  3 

  30.9091  3 
  27.2727  3 
  23.6364  3 
  23.2244  3 
  21.8214  3 
  20  3 
  19.8592  3 
  17.0497  3 
  16.3636  3 
  12.7273  3 
  12.1903  3 
  9.09091  3 
  5.45455  3 
  1.81818  3 
  0.646133  3 
 -1.77717  3 
 -1.81818  3 
 -3.39151  3 
 -5.45455  3 
 -5.81256  3 
 -9.09091  3 
 -10.0452  3 
 -12.7273  3 
 -16.3636  3 
 -20  3 
 -22.0926  3 
 -23.6364  3 
 -24.6536  3 
 -25.9382  3 
 -27.2727  3 
 -27.7211  3 
 -30.9091  3 
 -31.1973  3 
 -34.5455  3 
 -38.1818  3 
 -41.8182  3 
 -43.5414  3 
 -45.4545  3 
 -46.7798  3 
 -47.6872  3 
 -48.8612  3 
 -49.0909  3 
 -51.5042  3 
 -52.7273  3 
 -56.3636  3 
 -60  3 
 -62.5466  3 
 -63.6364  3 
 -66.8393  3 
 -67.2727  3 
 -67.8961  3 
 -68.6537  3 
 -70.6486  3 
 -70.9091  3 
 -74.5455  3 
 -78.1818  3 
 -79.2268  3 
 -81.8182  3 
 -85.4545  3 
 -85.6564  3 
 -87.5491  3 
 -88.1573  3 
 -89.0909  3 
 -89.4907  3 
 -92.7273  3 
 -93.0708  3 
 -96.3636  3 
 -100  3 
 -102.775  3 
 -103.636  3 
 -106.2  3 
 -107.273  3 
 -107.396  3 
 -108.399  3 
 -110.602  3 
 -110.909  3 
 -114.545  3 
 -117.164  3 
 -118.182  3 
 -121.818  3 
 -122.8  3 
 -125.069  3 
 -125.455  3 
 -126.309  3 
 -127.6  3 
 -129.091  3 
 -129.606  3 
 -132.524  3 
 -132.727  3 
 -135.561  3 
 -136.364  3 
 -137.479  3 
 -138.64  3 
 -139.403  3 
 -139.98  3 
 -140  3 
 -140.487  3 
 -140.946  3 
 -141.35  3 

  180  3 
  178.545  3 
  176.392  3 
  176.364  3 
  174.183  3 
  172.727  3 
  171.938  3 
  169.651  3 
  169.091  3 
  167.318  3 
  165.455  3 
  164.955  3 
  162.552  3 
  161.818  3 
  160.113  3 
  158.182  3 
  157.651  3 
  155.158  3 
  154.545  3 
  152.636  3 
  150.909  3 
  150.102  3 
  147.554  3 
  147.273  3 
  144.979  3 
  143.636  3 
  142.403  3 
  140  3 
  139.834  3 
  137.24  3 
  136.364  3 
  134.649  3 
  132.727  3 
  132.071  3 
  129.49  3 
  129.091  3 
  126.883  3 
  125.455  3 
  124.277  3 
  121.818  3 
  121.665  3 
  118.963  3 
  118.182  3 
  116.17  3 
  114.545  3 
  113.225  3 
  110.909  3 
  109.976  3 
  107.273  3 
  106.06  3 
  103.636  3 
  100.496  3 
  100  3 
  96.3636  3 
  92.7273  3 
  92.3208  3 
  89.0909  3 
  86.5408  3 
  85.4545  3 
  81.8182  3 
  78.1818  3 
  74.5455  3 
  72.8605  3 
  74.5455  3 
  75.4897  3 
  77.6625  3 
  77.7292  3 
  75.5918  3 
  74.5455  3 
  70.9091  3 
  67.2727  3 
  63.6364  3 
  60  3 
  56.3636  3 
  52.8626  3 
  55.2394  3 
  56.3636  3 
  57.7412  3 
  58.0763  3 
  56.6101  3 
  56.3636  3 
  52.7273  3 
  52.3763  3 
  49.0909  3 
  45.4545  3 
  43.9713  3 
  41.8182  3 
  38.1818  3 
  37.1743  3 
  37.1735  3 
  38.1818  3 
  39.7393  3 
  39.9303  3 
  38.7636  3 
  38.1818  3 
  36.2136  3 
  34.5455  3 
  30.9771  3 
  30.9091  3 

  26.8403  3 
  23.6364  3 
  20  3 
  17.0279  3 
  16.3636  3 
  12.7273  3 
  11.0704  3 
  9.13191  3 
  9.09091  3 
  7.79119  3 
  5.45455  3 
  5.40168  3 
  1.81818  3 
 -0.983713  3 
 -1.81818  3 
 -5.45455  3 
 -8.73422  3 
 -9.09091  3 
 -11.3055  3 
 -12.7273  3 
 -12.9841  3 
 -14.7335  3 
 -16.3636  3 
 -18.3749  3 
 -20  3 
 -23.6364  3 
 -27.2727  3 
 -27.7656  3 
 -30.9091  3 
 -31.4334  3 
 -33.545  3 
 -34.5455  3 
 -34.9836  3 
 -36.7538  3 
 -38.1818  3 
 -41.8182  3 
 -44.3618  3 
 -45.4545  3 
 -49.0909  3 
 -51.2139  3 
 -52.7273  3 
 -53.8833  3 
 -55.2291  3 
 -55.9948  3 
 -56.3636  3 
 -57.8843  3 
 -60  3 
 -63.6364  3 
 -67.2727  3 
 -70.9091  3 
 -71.8637  3 
 -74.5455  3 
 -75.2668  3 
 -76.9411  3 
 -77.6166  3 
 -77.8516  3 
 -78.1818  3 
 -81.8182  3 
 -85.4545  3 
 -89.0909  3 
 -92.7273  3 
 -96.3636  3 
 -97.2988  3 
 -100  3 
 -101.777  3 
 -103.636  3 
 -105.845  3 
 -107.273  3 
 -110.909  3 
 -114.545  3 
 -118.182  3 
 -121.818  3 
 -125.455  3 
 -125.487  3 
 -129.091  3 
 -132.727  3 
 -136.364  3 
 -140  3 
 -143.636  3 
 -147.273  3 
 -147.408  3 
 -150.909  3 
 -154.545  3 
 -158.182  3 
 -161.818  3 
 -162.975  3 
 -165.455  3 
 -169.091  3 
 -172.727  3 
 -173.046  3 
 -176.364  3 
 -180  3 

  169.013  3 
  167.824  3 
  166.4  3 
  165.455  3 
  163.891  3 
  161.818  3 
  159.642  3 
  158.182  3 
  154.545  3 
  153.957  3 
  151.575  3 
  150.909  3 
  150.702  3 
  150.23  3 
  147.273  3 
  147.202  3 
  143.636  3 
  141.026  3 
  140  3 
  136.364  3 
  133.706  3 
  132.727  3 
  132.001  3 
  131.996  3 
  132.727  3 
  132.877  3 
  132.727  3 
  129.091  3 
  126.971  3 
  125.455  3 
  121.818  3 
  118.182  3 
  116.175  3 
  114.545  3 
  112.502  3 
  111.982  3 
  113.644  3 
  114.545  3 
  118.182  3 
  121.818  3 
  122.739  3 
  121.818  3 
  118.182  3 
  114.545  3 
  110.909  3 
  107.273  3 
  103.636  3 
  101.396  3 
  100  3 
  96.3636  3 
  93.1138  3 
  92.7273  3 
  91.717  3 
  92.2756  3 
  92.7273  3 
  96.3636  3 
  100  3 
  102.577  3 
  103.636  3 
  104.23  3 
  103.636  3 
  100  3 
  96.3636  3 
  94.2708  3 
  92.7273  3 
  89.0909  3 
  85.4545  3 
  85.1638  3 
  81.8182  3 
  78.1818  3 
  74.5455  3 
  73.9151  3 
  71.1743  3 
  70.9091  3 
  70.3119  3 
  70.4801  3 
  67.2727  3 
  67.2023  3 
  63.6364  3 
  60  3 
  56.3636  3 
  55.3194  3 
  52.7273  3 
  51.8914  3 
  51.1686  3 
  51.7629  3 
  50.6118  3 
  49.0909  3 
  45.4545  3 
  41.8182  3 
  38.1818  3 
  36.425  3 
  34.5455  3 
  31.497  3 
  30.9091  3 
  30.0967  3 
  29.4908  3 
  27.2727  3 
  26.8403  3 


# Contour 2, label:      2.5
 -121.818  2.5 
 -123.143  2.5 
 -121.818  2.5 
 -118.182  2.5 
 -114.886  2.5 
 -118.182  2.5 
 -121.818  2.5 

 -92.7273  2.5 
 -93.468  2.5 
 -95.4935  2.5 
 -95.25  2.5 
 -92.7273  2.5 
 -92.4698  2.5 
 -89.0909  2.5 
 -85.4545  2.5 
 -84.9934  2.5 
 -81.8182  2.5 
 -78.1818  2.5 
 -74.5455  2.5 
 -73.1986  2.5 
 -71.2196  2.5 
 -71.3257  2.5 
 -74.5455  2.5 
 -78.1818  2.5 
 -81.8182  2.5 
 -85.4545  2.5 
 -89.0909  2.5 
 -92.7273  2.5 

 -60  2.5 
 -63.2938  2.5 
 -63.6364  2.5 
 -67.2727  2.5 
 -70.3511  2.5 
 -70.9091  2.5 
